order_id,customer_id,destination_id,shipping_mode_id,order_status_id,delivery_status_id,order_type_id,order_date,shipping_date,days_for_shipping_real,days_for_shipment_scheduled
44696,12204,2887,4,7,1,3,10/14/2016 10:38,10/16/2016 10:38,2,4
44697,5450,868,4,7,1,3,10/14/2016 10:59,10/17/2016 10:59,3,4
44698,3906,868,4,3,4,2,10/14/2016 11:21,10/18/2016 11:21,4,4
44699,2819,868,4,8,2,4,10/14/2016 11:42,10/19/2016 11:42,5,4
44700,11968,2031,4,3,2,2,10/14/2016 12:03,10/20/2016 12:03,6,4
44701,2525,991,4,2,1,1,10/14/2016 12:24,10/16/2016 12:24,2,4
44702,8367,991,4,8,1,4,10/14/2016 12:45,10/17/2016 12:45,3,4
44703,3304,2319,3,6,2,4,10/14/2016 13:06,10/18/2016 13:06,4,2
44704,9666,2319,4,4,2,2,10/14/2016 13:27,10/19/2016 13:27,5,4
44705,11618,1082,4,5,2,3,10/14/2016 13:48,10/20/2016 13:48,6,4
44706,9023,2831,4,3,1,2,10/14/2016 14:09,10/16/2016 14:09,2,4
44707,276,2827,4,7,1,3,10/14/2016 14:30,10/17/2016 14:30,3,4
44708,7455,1074,4,8,4,4,10/14/2016 14:51,10/18/2016 14:51,4,4
44709,10900,1074,4,3,2,2,10/14/2016 15:12,10/19/2016 15:12,5,4
44710,5873,2746,3,8,2,4,10/14/2016 15:33,10/20/2016 15:33,6,2
44711,6203,2783,3,6,4,4,10/14/2016 15:54,10/16/2016 15:54,2,2
44712,282,2783,3,3,2,2,10/14/2016 16:15,10/17/2016 16:15,3,2
44713,140,2894,3,3,2,2,10/14/2016 16:36,10/18/2016 16:36,4,2
44714,12110,2827,4,2,2,1,10/14/2016 16:57,10/19/2016 16:57,5,4
44715,8984,2827,3,9,3,4,10/14/2016 17:18,10/20/2016 17:18,6,2
44716,3249,2827,4,3,1,2,10/14/2016 17:39,10/16/2016 17:39,2,4
44717,2318,2827,3,4,2,2,10/14/2016 18:00,10/17/2016 18:00,3,2
44718,5325,2827,4,7,4,3,10/14/2016 18:21,10/18/2016 18:21,4,4
44719,1986,2827,4,7,2,3,10/14/2016 18:42,10/19/2016 18:42,5,4
44720,8086,1076,4,8,2,4,10/14/2016 19:03,10/20/2016 19:03,6,4
44721,9854,881,4,7,1,3,10/14/2016 19:24,10/16/2016 19:24,2,4
44722,9722,2296,4,3,1,2,10/14/2016 19:45,10/17/2016 19:45,3,4
44723,2348,2296,4,8,4,4,10/14/2016 20:06,10/18/2016 20:06,4,4
44724,2949,2923,4,7,2,3,10/14/2016 20:27,10/19/2016 20:27,5,4
44725,8009,102,4,3,2,2,10/14/2016 20:48,10/20/2016 20:48,6,4
44726,11563,102,2,8,2,4,10/14/2016 21:09,10/15/2016 9:09,1,0
44727,5565,102,2,2,2,1,10/14/2016 21:30,10/15/2016 9:30,1,0
44728,5280,2757,2,7,2,3,10/14/2016 21:51,10/15/2016 9:51,1,0
44729,5923,2757,2,8,2,4,10/14/2016 22:12,10/15/2016 10:12,1,0
44730,248,2788,2,6,2,4,10/14/2016 22:33,10/15/2016 10:33,1,0
44731,10263,2788,3,3,4,2,10/14/2016 22:54,10/16/2016 22:54,2,2
44732,1811,2788,4,3,1,2,10/14/2016 23:15,10/17/2016 23:15,3,4
44734,8105,120,4,8,2,4,10/14/2016 23:57,10/19/2016 23:57,5,4
44735,6442,120,4,1,3,4,10/15/2016 0:18,10/21/2016 0:18,6,4
44736,3890,902,4,3,1,2,10/15/2016 0:39,10/17/2016 0:39,2,4
44737,11385,902,4,2,1,1,10/15/2016 1:00,10/18/2016 1:00,3,4
44739,7415,902,4,2,2,1,10/15/2016 1:42,10/20/2016 1:42,5,4
44740,4724,902,4,2,2,1,10/15/2016 2:03,10/21/2016 2:03,6,4
44741,8805,2028,4,7,1,3,10/15/2016 2:24,10/17/2016 2:24,2,4
44742,10892,2028,2,6,4,4,10/15/2016 2:45,10/15/2016 14:45,0,0
44743,1360,2881,2,7,4,3,10/15/2016 3:06,10/15/2016 15:06,0,0
44744,5438,1085,2,3,4,2,10/15/2016 3:27,10/15/2016 15:27,0,0
44745,899,1085,3,2,2,1,10/15/2016 3:48,10/21/2016 3:48,6,2
44746,6095,1085,3,8,4,4,10/15/2016 4:09,10/17/2016 4:09,2,2
44747,4299,1085,1,7,2,3,10/15/2016 4:31,10/17/2016 4:31,2,1
44748,10556,304,3,3,2,2,10/15/2016 4:52,10/19/2016 4:52,4,2
44749,1614,304,3,8,2,4,10/15/2016 5:13,10/20/2016 5:13,5,2
44750,5319,1013,3,2,2,1,10/15/2016 5:34,10/21/2016 5:34,6,2
44751,10573,2792,1,3,2,2,10/15/2016 5:55,10/17/2016 5:55,2,1
44752,2245,2765,4,3,1,2,10/15/2016 6:16,10/18/2016 6:16,3,4
44753,3752,2792,4,3,4,2,10/15/2016 6:37,10/19/2016 6:37,4,4
44754,3376,2792,4,2,2,1,10/15/2016 6:58,10/20/2016 6:58,5,4
44755,1489,2792,4,3,2,2,10/15/2016 7:19,10/21/2016 7:19,6,4
44756,3390,937,4,6,1,4,10/15/2016 7:40,10/17/2016 7:40,2,4
44757,6542,937,4,2,1,1,10/15/2016 8:01,10/18/2016 8:01,3,4
44758,4896,968,4,3,4,2,10/15/2016 8:22,10/19/2016 8:22,4,4
44759,10348,968,4,7,2,3,10/15/2016 8:43,10/20/2016 8:43,5,4
44760,1100,968,4,4,2,2,10/15/2016 9:04,10/21/2016 9:04,6,4
44761,1188,881,4,3,1,2,10/15/2016 9:25,10/17/2016 9:25,2,4
44762,12385,881,4,3,1,2,10/15/2016 9:46,10/18/2016 9:46,3,4
44763,10218,881,4,6,4,4,10/15/2016 10:07,10/19/2016 10:07,4,4
44764,3468,2960,1,7,2,3,10/15/2016 10:28,10/17/2016 10:28,2,1
44766,11341,2960,1,3,2,2,10/15/2016 11:10,10/17/2016 11:10,2,1
44768,5624,2960,3,3,2,2,10/15/2016 11:52,10/19/2016 11:52,4,2
44769,327,864,3,8,2,4,10/15/2016 12:13,10/20/2016 12:13,5,2
44771,1429,2279,3,7,4,3,10/15/2016 12:55,10/17/2016 12:55,2,2
44772,6910,2279,1,3,2,2,10/15/2016 13:16,10/17/2016 13:16,2,1
44774,12103,2279,4,3,2,2,10/15/2016 13:58,10/20/2016 13:58,5,4
44775,7551,2279,4,8,2,4,10/15/2016 14:19,10/21/2016 14:19,6,4
44776,5353,2279,1,8,2,4,10/15/2016 14:40,10/17/2016 14:40,2,1
44777,8507,2033,1,4,2,2,10/15/2016 15:01,10/17/2016 15:01,2,1
44778,2370,1098,1,3,2,2,10/15/2016 15:22,10/17/2016 15:22,2,1
44779,2647,2843,1,8,2,4,10/15/2016 15:43,10/17/2016 15:43,2,1
44780,3655,2934,4,3,2,2,10/15/2016 16:04,10/21/2016 16:04,6,4
44781,2532,2934,4,1,3,4,10/15/2016 16:25,10/17/2016 16:25,2,4
44782,8847,2934,4,7,1,3,10/15/2016 16:46,10/18/2016 16:46,3,4
44784,4156,2788,4,6,2,4,10/15/2016 17:28,10/20/2016 17:28,5,4
44785,12191,2290,4,3,2,2,10/15/2016 17:49,10/21/2016 17:49,6,4
44786,10572,2290,4,7,1,3,10/15/2016 18:10,10/17/2016 18:10,2,4
44787,2761,891,4,3,1,2,10/15/2016 18:31,10/18/2016 18:31,3,4
44788,2937,122,4,3,4,2,10/15/2016 18:52,10/19/2016 18:52,4,4
44789,1810,2759,4,7,2,3,10/15/2016 19:13,10/20/2016 19:13,5,4
44790,4289,2279,3,8,2,4,10/15/2016 19:34,10/21/2016 19:34,6,2
44791,2897,346,4,6,1,4,10/15/2016 19:55,10/17/2016 19:55,2,4
44792,10277,2909,4,2,1,1,10/15/2016 20:16,10/18/2016 20:16,3,4
44793,6411,2909,1,2,2,1,10/15/2016 20:37,10/17/2016 20:37,2,1
44794,1049,2909,1,7,2,3,10/15/2016 20:58,10/17/2016 20:58,2,1
44795,2824,2909,1,4,2,2,10/15/2016 21:20,10/17/2016 21:20,2,1
44796,262,864,3,3,4,2,10/15/2016 21:41,10/17/2016 21:41,2,2
44798,4472,324,4,7,4,3,10/15/2016 22:23,10/19/2016 22:23,4,4
44799,8254,346,4,7,2,3,10/15/2016 22:44,10/20/2016 22:44,5,4
44800,641,346,3,6,2,4,10/15/2016 23:05,10/21/2016 23:05,6,2
44801,4993,2831,4,8,1,4,10/15/2016 23:26,10/17/2016 23:26,2,4
44802,8051,21,4,6,1,4,10/15/2016 23:47,10/18/2016 23:47,3,4
44803,4816,372,4,2,4,1,10/16/2016 0:08,10/20/2016 0:08,4,4
44804,4879,372,4,3,2,2,10/16/2016 0:29,10/21/2016 0:29,5,4
44805,9437,372,4,7,2,3,10/16/2016 0:50,10/22/2016 0:50,6,4
44806,1616,372,4,8,1,4,10/16/2016 1:11,10/18/2016 1:11,2,4
44807,2691,1017,4,7,1,3,10/16/2016 1:32,10/19/2016 1:32,3,4
44809,8526,127,3,7,2,3,10/16/2016 2:14,10/21/2016 2:14,5,2
44810,3755,127,1,6,2,4,10/16/2016 2:35,10/18/2016 2:35,2,1
44811,1817,127,4,6,1,4,10/16/2016 2:56,10/18/2016 2:56,2,4
44812,10865,351,4,4,1,2,10/16/2016 3:17,10/19/2016 3:17,3,4
44814,3766,943,4,8,2,4,10/16/2016 3:59,10/21/2016 3:59,5,4
44815,6050,943,4,7,2,3,10/16/2016 4:20,10/22/2016 4:20,6,4
44816,3141,943,4,3,1,2,10/16/2016 4:41,10/18/2016 4:41,2,4
44817,9758,2807,3,3,2,2,10/16/2016 5:02,10/19/2016 5:02,3,2
44819,4496,2807,3,8,2,4,10/16/2016 5:44,10/21/2016 5:44,5,2
44820,2291,1995,1,8,2,4,10/16/2016 6:05,10/18/2016 6:05,2,1
44821,6265,1995,1,9,3,4,10/16/2016 6:26,10/18/2016 6:26,2,1
44822,2321,1995,4,3,1,2,10/16/2016 6:47,10/19/2016 6:47,3,4
44823,10918,1995,4,3,4,2,10/16/2016 7:08,10/20/2016 7:08,4,4
44824,1751,1995,3,3,2,2,10/16/2016 7:29,10/21/2016 7:29,5,2
44827,6920,2019,4,4,1,2,10/16/2016 8:32,10/19/2016 8:32,3,4
44828,2044,854,4,6,4,4,10/16/2016 8:53,10/20/2016 8:53,4,4
44830,9626,854,4,1,3,4,10/16/2016 9:35,10/22/2016 9:35,6,4
44831,5123,917,4,7,1,3,10/16/2016 9:56,10/18/2016 9:56,2,4
44832,7245,2798,4,3,1,2,10/16/2016 10:17,10/19/2016 10:17,3,4
44835,6652,2278,4,2,2,1,10/16/2016 11:20,10/22/2016 11:20,6,4
44836,11912,2292,4,3,1,2,10/16/2016 11:41,10/18/2016 11:41,2,4
44838,4003,2292,1,3,2,2,10/16/2016 12:23,10/18/2016 12:23,2,1
44839,4515,2881,4,3,2,2,10/16/2016 12:44,10/21/2016 12:44,5,4
44840,5229,2881,4,6,2,4,10/16/2016 13:05,10/22/2016 13:05,6,4
44841,5037,2881,4,3,1,2,10/16/2016 13:26,10/18/2016 13:26,2,4
44842,5434,2881,4,7,1,3,10/16/2016 13:47,10/19/2016 13:47,3,4
44843,5254,2881,4,3,4,2,10/16/2016 14:09,10/20/2016 14:09,4,4
44844,2568,123,4,6,2,4,10/16/2016 14:30,10/21/2016 14:30,5,4
44846,11435,123,4,7,1,3,10/16/2016 15:12,10/18/2016 15:12,2,4
44847,7914,2891,4,7,1,3,10/16/2016 15:33,10/19/2016 15:33,3,4
44848,6606,1019,4,7,4,3,10/16/2016 15:54,10/20/2016 15:54,4,4
44851,57,9,3,3,4,2,10/16/2016 16:57,10/18/2016 16:57,2,2
44853,11750,2788,3,3,2,2,10/16/2016 17:39,10/20/2016 17:39,4,2
44854,3731,1045,3,2,2,1,10/16/2016 18:00,10/21/2016 18:00,5,2
44856,5981,2786,3,7,4,3,10/16/2016 18:42,10/18/2016 18:42,2,2
44857,11605,2786,4,6,1,4,10/16/2016 19:03,10/19/2016 19:03,3,4
44858,3603,2786,4,2,4,1,10/16/2016 19:24,10/20/2016 19:24,4,4
44860,6681,2831,3,7,2,3,10/16/2016 20:06,10/22/2016 20:06,6,2
44861,9305,2831,3,8,4,4,10/16/2016 20:27,10/18/2016 20:27,2,2
44863,10702,307,4,6,4,4,10/16/2016 21:09,10/20/2016 21:09,4,4
44864,11302,1044,4,3,2,2,10/16/2016 21:30,10/21/2016 21:30,5,4
44865,10475,92,1,2,2,1,10/16/2016 21:51,10/18/2016 21:51,2,1
44866,1869,92,4,3,1,2,10/16/2016 22:12,10/18/2016 22:12,2,4
44867,9142,92,4,3,1,2,10/16/2016 22:33,10/19/2016 22:33,3,4
44870,6036,1044,4,6,2,4,10/16/2016 23:36,10/22/2016 23:36,6,4
44871,3098,922,4,6,1,4,10/16/2016 23:57,10/18/2016 23:57,2,4
44872,3257,1044,4,7,1,3,10/17/2016 0:18,10/20/2016 0:18,3,4
44873,11128,1044,4,7,4,3,10/17/2016 0:39,10/21/2016 0:39,4,4
44874,8974,1044,3,7,2,3,10/17/2016 1:00,10/22/2016 1:00,5,2
44875,10146,983,1,3,2,2,10/17/2016 1:21,10/19/2016 1:21,2,1
44876,5321,2849,1,8,2,4,10/17/2016 1:42,10/19/2016 1:42,2,1
44877,1376,2849,3,3,2,2,10/17/2016 2:03,10/20/2016 2:03,3,2
44878,8113,2849,4,8,4,4,10/17/2016 2:24,10/21/2016 2:24,4,4
44879,5916,2849,1,3,2,2,10/17/2016 2:45,10/19/2016 2:45,2,1
44880,6433,2940,1,4,2,2,10/17/2016 3:06,10/19/2016 3:06,2,1
44881,5744,2755,1,3,2,2,10/17/2016 3:27,10/19/2016 3:27,2,1
44882,6453,1077,1,3,2,2,10/17/2016 3:48,10/19/2016 3:48,2,1
44883,8263,123,3,3,2,2,10/17/2016 4:09,10/21/2016 4:09,4,2
44884,3738,1090,3,6,2,4,10/17/2016 4:30,10/22/2016 4:30,5,2
44885,11004,839,3,2,2,1,10/17/2016 4:51,10/23/2016 4:51,6,2
44886,1966,839,3,8,4,4,10/17/2016 5:12,10/19/2016 5:12,2,2
44887,7630,983,3,3,2,2,10/17/2016 5:33,10/20/2016 5:33,3,2
44888,11523,1079,4,7,4,3,10/17/2016 5:54,10/21/2016 5:54,4,4
44889,7230,1079,3,6,2,4,10/17/2016 6:15,10/22/2016 6:15,5,2
44890,6358,1079,4,8,2,4,10/17/2016 6:36,10/23/2016 6:36,6,4
44891,11266,1079,4,3,1,2,10/17/2016 6:57,10/19/2016 6:57,2,4
44892,4057,2789,4,3,1,2,10/17/2016 7:19,10/20/2016 7:19,3,4
44893,10375,2789,4,8,4,4,10/17/2016 7:40,10/21/2016 7:40,4,4
44894,6342,385,3,3,2,2,10/17/2016 8:01,10/22/2016 8:01,5,2
44895,695,385,4,6,2,4,10/17/2016 8:22,10/23/2016 8:22,6,4
44896,10842,2926,3,4,4,2,10/17/2016 8:43,10/19/2016 8:43,2,2
44899,810,2912,1,3,2,2,10/17/2016 9:46,10/19/2016 9:46,2,1
44900,9591,2912,1,3,2,2,10/17/2016 10:07,10/19/2016 10:07,2,1
44901,6874,2936,1,3,2,2,10/17/2016 10:28,10/19/2016 10:28,2,1
44902,1274,2936,1,8,2,4,10/17/2016 10:49,10/19/2016 10:49,2,1
44903,2617,2936,4,1,3,4,10/17/2016 11:10,10/21/2016 11:10,4,4
44904,6331,1000,4,6,2,4,10/17/2016 11:31,10/22/2016 11:31,5,4
44907,2460,346,4,6,1,4,10/17/2016 12:34,10/20/2016 12:34,3,4
44908,9321,346,2,3,2,2,10/17/2016 12:55,10/18/2016 0:55,1,0
44909,3724,346,1,7,2,3,10/17/2016 13:16,10/19/2016 13:16,2,1
44910,210,30,1,3,2,2,10/17/2016 13:37,10/19/2016 13:37,2,1
44913,3192,97,1,7,2,3,10/17/2016 14:40,10/19/2016 14:40,2,1
44915,9733,839,1,6,2,4,10/17/2016 15:22,10/19/2016 15:22,2,1
44916,10006,2036,1,3,2,2,10/17/2016 15:43,10/19/2016 15:43,2,1
44917,11071,2844,1,8,2,4,10/17/2016 16:04,10/19/2016 16:04,2,1
44918,1607,2912,3,8,2,4,10/17/2016 16:25,10/21/2016 16:25,4,2
44919,518,2888,1,4,2,2,10/17/2016 16:46,10/19/2016 16:46,2,1
44920,10956,2888,1,7,2,3,10/17/2016 17:07,10/19/2016 17:07,2,1
44922,7674,840,3,3,2,2,10/17/2016 17:49,10/20/2016 17:49,3,2
44923,9542,840,3,3,2,2,10/17/2016 18:10,10/21/2016 18:10,4,2
44925,3024,840,4,2,2,1,10/17/2016 18:52,10/23/2016 18:52,6,4
44926,6343,840,4,8,1,4,10/17/2016 19:13,10/19/2016 19:13,2,4
44927,544,840,4,8,1,4,10/17/2016 19:34,10/20/2016 19:34,3,4
44928,2422,840,4,3,4,2,10/17/2016 19:55,10/21/2016 19:55,4,4
44929,866,2027,4,3,2,2,10/17/2016 20:16,10/22/2016 20:16,5,4
44930,3170,955,4,7,2,3,10/17/2016 20:37,10/23/2016 20:37,6,4
44931,10285,12,4,8,1,4,10/17/2016 20:58,10/19/2016 20:58,2,4
44932,5485,1000,4,3,1,2,10/17/2016 21:19,10/20/2016 21:19,3,4
44933,11637,999,4,3,4,2,10/17/2016 21:40,10/21/2016 21:40,4,4
44934,5113,2792,4,4,2,2,10/17/2016 22:01,10/22/2016 22:01,5,4
44935,8359,2792,4,8,2,4,10/17/2016 22:22,10/23/2016 22:22,6,4
44937,11887,1074,4,3,1,2,10/17/2016 23:04,10/20/2016 23:04,3,4
44938,7764,1074,4,8,4,4,10/17/2016 23:25,10/21/2016 23:25,4,4
44940,5427,1037,4,3,2,2,10/18/2016 0:08,10/24/2016 0:08,6,4
44941,8154,1037,4,8,1,4,10/18/2016 0:29,10/20/2016 0:29,2,4
44942,3434,1037,3,6,2,4,10/18/2016 0:50,10/21/2016 0:50,3,2
44943,5749,1037,4,3,4,2,10/18/2016 1:11,10/22/2016 1:11,4,4
44944,12070,1037,3,9,3,4,10/18/2016 1:32,10/23/2016 1:32,5,2
44945,2910,1037,3,7,2,3,10/18/2016 1:53,10/24/2016 1:53,6,2
44946,5769,2963,3,2,4,1,10/18/2016 2:14,10/20/2016 2:14,2,2
44947,3103,38,3,4,2,2,10/18/2016 2:35,10/21/2016 2:35,3,2
44948,10874,38,4,7,4,3,10/18/2016 2:56,10/22/2016 2:56,4,4
44949,6405,2827,4,2,2,1,10/18/2016 3:17,10/23/2016 3:17,5,4
44951,6587,2827,1,3,2,2,10/18/2016 3:59,10/20/2016 3:59,2,1
44952,4624,371,1,8,2,4,10/18/2016 4:20,10/20/2016 4:20,2,1
44953,2418,990,1,2,2,1,10/18/2016 4:41,10/20/2016 4:41,2,1
44954,6101,990,4,1,3,4,10/18/2016 5:02,10/23/2016 5:02,5,4
44955,7809,2792,4,7,2,3,10/18/2016 5:23,10/24/2016 5:23,6,4
44956,7575,2792,4,8,1,4,10/18/2016 5:44,10/20/2016 5:44,2,4
44957,10362,2792,4,4,1,2,10/18/2016 6:05,10/21/2016 6:05,3,4
44958,6025,2895,4,4,4,2,10/18/2016 6:26,10/22/2016 6:26,4,4
44959,2350,2895,4,8,2,4,10/18/2016 6:47,10/23/2016 6:47,5,4
44960,11793,1044,4,4,2,2,10/18/2016 7:08,10/24/2016 7:08,6,4
44961,10641,1044,4,8,1,4,10/18/2016 7:29,10/20/2016 7:29,2,4
44962,1290,2799,1,2,2,1,10/18/2016 7:50,10/20/2016 7:50,2,1
44964,10802,2325,1,4,2,2,10/18/2016 8:32,10/20/2016 8:32,2,1
44966,59,127,1,6,2,4,10/18/2016 9:14,10/20/2016 9:14,2,1
44967,4304,127,1,4,2,2,10/18/2016 9:35,10/20/2016 9:35,2,1
44968,7723,127,4,7,4,3,10/18/2016 9:56,10/22/2016 9:56,4,4
44969,11903,127,4,8,2,4,10/18/2016 10:17,10/23/2016 10:17,5,4
44971,8613,1058,4,1,3,4,10/18/2016 10:59,10/20/2016 10:59,2,4
44972,1944,313,4,7,1,3,10/18/2016 11:20,10/21/2016 11:20,3,4
44973,10269,313,4,7,4,3,10/18/2016 11:41,10/22/2016 11:41,4,4
44975,4222,1991,4,3,2,2,10/18/2016 12:23,10/24/2016 12:23,6,4
44978,3996,2831,3,7,2,3,10/18/2016 13:26,10/22/2016 13:26,4,2
44979,12413,2831,4,4,2,2,10/18/2016 13:47,10/23/2016 13:47,5,4
44980,7649,1014,4,2,2,1,10/18/2016 14:08,10/24/2016 14:08,6,4
44981,2091,1044,4,4,1,2,10/18/2016 14:29,10/20/2016 14:29,2,4
44982,5419,1044,4,7,1,3,10/18/2016 14:50,10/21/2016 14:50,3,4
44983,6271,1044,4,3,4,2,10/18/2016 15:11,10/22/2016 15:11,4,4
44985,1264,2792,4,3,2,2,10/18/2016 15:53,10/24/2016 15:53,6,4
44987,11770,2912,3,3,2,2,10/18/2016 16:35,10/21/2016 16:35,3,2
44988,11469,2792,3,3,2,2,10/18/2016 16:57,10/22/2016 16:57,4,2
44989,9125,2792,4,3,2,2,10/18/2016 17:18,10/23/2016 17:18,5,4
44990,1341,2792,4,3,2,2,10/18/2016 17:39,10/24/2016 17:39,6,4
44991,10639,2792,4,7,1,3,10/18/2016 18:00,10/20/2016 18:00,2,4
44992,2430,2792,4,7,1,3,10/18/2016 18:21,10/21/2016 18:21,3,4
44993,12400,2893,1,8,2,4,10/18/2016 18:42,10/20/2016 18:42,2,1
44995,12419,2893,4,2,2,1,10/18/2016 19:24,10/24/2016 19:24,6,4
44996,3710,890,4,3,1,2,10/18/2016 19:45,10/20/2016 19:45,2,4
44999,1101,2788,3,3,2,2,10/18/2016 20:48,10/23/2016 20:48,5,2
45000,259,2788,4,8,2,4,10/18/2016 21:09,10/24/2016 21:09,6,4
45001,1106,2788,4,3,1,2,10/18/2016 21:30,10/20/2016 21:30,2,4
45002,6446,2788,4,3,1,2,10/18/2016 21:51,10/21/2016 21:51,3,4
45003,5957,2964,4,3,4,2,10/18/2016 22:12,10/22/2016 22:12,4,4
45007,5748,305,4,3,1,2,10/18/2016 23:36,10/21/2016 23:36,3,4
45008,4175,305,4,3,4,2,10/18/2016 23:57,10/22/2016 23:57,4,4
45009,8398,2012,4,3,2,2,10/19/2016 0:18,10/24/2016 0:18,5,4
45010,5998,2831,3,7,2,3,10/19/2016 0:39,10/25/2016 0:39,6,2
45011,5232,2831,4,6,1,4,10/19/2016 1:00,10/21/2016 1:00,2,4
45012,5102,2831,3,3,2,2,10/19/2016 1:21,10/22/2016 1:21,3,2
45013,11142,2831,4,3,4,2,10/19/2016 1:42,10/23/2016 1:42,4,4
45015,213,2831,1,3,2,2,10/19/2016 2:24,10/21/2016 2:24,2,1
45016,6339,1014,3,2,4,1,10/19/2016 2:45,10/21/2016 2:45,2,2
45017,7421,1014,3,2,2,1,10/19/2016 3:06,10/22/2016 3:06,3,2
45018,5493,1014,3,9,3,4,10/19/2016 3:27,10/23/2016 3:27,4,2
45019,4511,2314,3,3,2,2,10/19/2016 3:48,10/24/2016 3:48,5,2
45020,1344,2019,3,3,2,2,10/19/2016 4:09,10/25/2016 4:09,6,2
45021,7006,21,3,2,4,1,10/19/2016 4:30,10/21/2016 4:30,2,2
45024,9369,903,4,7,2,3,10/19/2016 5:33,10/24/2016 5:33,5,4
45025,2691,903,4,7,2,3,10/19/2016 5:54,10/25/2016 5:54,6,4
45026,868,903,4,4,1,2,10/19/2016 6:15,10/21/2016 6:15,2,4
45027,8534,2780,4,3,1,2,10/19/2016 6:36,10/22/2016 6:36,3,4
45029,9740,2945,1,3,2,2,10/19/2016 7:18,10/21/2016 7:18,2,1
45030,12411,2787,1,4,2,2,10/19/2016 7:39,10/21/2016 7:39,2,1
45031,4181,2787,1,8,2,4,10/19/2016 8:00,10/21/2016 8:00,2,1
45032,667,2801,1,3,2,2,10/19/2016 8:21,10/21/2016 8:21,2,1
45033,1460,923,3,2,2,1,10/19/2016 8:42,10/23/2016 8:42,4,2
45034,8651,943,4,9,3,4,10/19/2016 9:03,10/24/2016 9:03,5,4
45035,4958,2823,4,3,2,2,10/19/2016 9:24,10/25/2016 9:24,6,4
45036,10126,2014,4,8,1,4,10/19/2016 9:45,10/21/2016 9:45,2,4
45037,4917,2014,4,2,1,1,10/19/2016 10:07,10/22/2016 10:07,3,4
45038,11264,2014,4,3,4,2,10/19/2016 10:28,10/23/2016 10:28,4,4
45039,6455,1027,4,6,2,4,10/19/2016 10:49,10/24/2016 10:49,5,4
45040,4846,1027,4,6,2,4,10/19/2016 11:10,10/25/2016 11:10,6,4
45042,1762,1090,3,3,2,2,10/19/2016 11:52,10/22/2016 11:52,3,2
45043,3089,2752,3,3,2,2,10/19/2016 12:13,10/23/2016 12:13,4,2
45044,11922,2036,3,1,3,4,10/19/2016 12:34,10/24/2016 12:34,5,2
45045,8905,2036,4,3,2,2,10/19/2016 12:55,10/25/2016 12:55,6,4
45046,11631,2036,4,7,1,3,10/19/2016 13:16,10/21/2016 13:16,2,4
45047,2797,91,4,7,1,3,10/19/2016 13:37,10/22/2016 13:37,3,4
45048,3541,944,4,3,4,2,10/19/2016 13:58,10/23/2016 13:58,4,4
45049,3228,944,4,2,2,1,10/19/2016 14:19,10/24/2016 14:19,5,4
45051,8524,944,3,4,4,2,10/19/2016 15:01,10/21/2016 15:01,2,2
45052,8366,325,4,3,1,2,10/19/2016 15:22,10/22/2016 15:22,3,4
45053,6637,325,3,4,2,2,10/19/2016 15:43,10/23/2016 15:43,4,2
45054,1818,2831,4,8,2,4,10/19/2016 16:04,10/24/2016 16:04,5,4
45055,9608,929,4,1,3,4,10/19/2016 16:25,10/25/2016 16:25,6,4
45057,8981,2788,4,3,1,2,10/19/2016 17:07,10/22/2016 17:07,3,4
45059,9112,915,4,6,2,4,10/19/2016 17:49,10/24/2016 17:49,5,4
45060,8516,1006,4,2,2,1,10/19/2016 18:10,10/25/2016 18:10,6,4
45061,3242,1998,4,7,1,3,10/19/2016 18:31,10/21/2016 18:31,2,4
45062,4598,1998,4,5,1,3,10/19/2016 18:52,10/22/2016 18:52,3,4
45063,11487,2844,4,3,4,2,10/19/2016 19:13,10/23/2016 19:13,4,4
45064,1054,2023,4,3,2,2,10/19/2016 19:34,10/24/2016 19:34,5,4
45065,5828,2023,4,3,2,2,10/19/2016 19:55,10/25/2016 19:55,6,4
45066,8309,2023,4,3,1,2,10/19/2016 20:16,10/21/2016 20:16,2,4
45067,10514,2293,4,7,1,3,10/19/2016 20:37,10/22/2016 20:37,3,4
45069,12361,2827,4,8,2,4,10/19/2016 21:19,10/24/2016 21:19,5,4
45070,10277,1050,4,7,2,3,10/19/2016 21:40,10/25/2016 21:40,6,4
45071,3676,2752,4,3,1,2,10/19/2016 22:01,10/21/2016 22:01,2,4
45072,12243,2752,4,2,1,1,10/19/2016 22:22,10/22/2016 22:22,3,4
45073,10823,1069,4,3,4,2,10/19/2016 22:43,10/23/2016 22:43,4,4
45074,11723,1069,4,7,2,3,10/19/2016 23:04,10/24/2016 23:04,5,4
45075,2156,2027,4,6,2,4,10/19/2016 23:25,10/25/2016 23:25,6,4
45077,5584,23,4,7,1,3,10/20/2016 0:07,10/23/2016 0:07,3,4
45080,6986,1083,4,2,2,1,10/20/2016 1:10,10/26/2016 1:10,6,4
45081,9699,328,4,6,1,4,10/20/2016 1:31,10/22/2016 1:31,2,4
45082,4261,328,4,3,1,2,10/20/2016 1:52,10/23/2016 1:52,3,4
45083,11593,328,4,7,4,3,10/20/2016 2:13,10/24/2016 2:13,4,4
45084,10552,325,4,9,3,4,10/20/2016 2:34,10/25/2016 2:34,5,4
45085,1267,1066,4,3,2,2,10/20/2016 2:56,10/26/2016 2:56,6,4
